ordem;nivel;cod_dim2;Zona Geográfica;População residente - Total;População residente - H;População residente - M;População presente - Total;População presente - H;População presente - M;Famílias - Clássicas ;Famílias - Institucionais;Núcleos familiares ;Alojamentos familiares - Total ;Alojamentos familiares - Clássicos;Alojamentos familiares - Não clássicos;Alojamentos colectivos;Edifícios clássicos
140140000;6;180906;                        Vilar Seco;745;371;374;732;362;370;317;0;244;514;514;0;0;507
140191000;6;180907;                        Aguieira;558;258;300;542;249;293;229;0;183;356;356;0;0;355
140219000;6;180908;                        Lapa do Lobo;756;349;407;729;329;400;281;1;226;408;408;0;1;404
140243000;6;180909;                        Moreira;595;274;321;572;259;313;229;0;189;458;458;0;0;457
140282000;5;1810;                    Oliveira de Frades;10261;4868;5393;9861;4609;5252;3628;3;3115;5669;5666;3;10;4898
140283000;6;181001;                        Arca;359;177;182;335;167;168;130;0;112;204;204;0;0;204
140326000;6;181002;                        Arcozelo das Maias;1364;659;705;1316;621;695;466;0;434;671;671;0;0;653
140446000;6;181003;                        Destriz;347;161;186;325;147;178;118;0;106;214;214;0;0;214
140486000;6;181004;                        Oliveira de Frades;2882;1367;1515;2743;1287;1456;1040;3;871;1610;1608;2;5;962
140598000;6;181005;                        Pinheiro;1277;609;668;1222;576;646;445;0;381;702;702;0;1;650
140712000;6;181006;                        Reigoso;341;156;185;331;153;178;118;0;99;186;186;0;0;184
140749000;6;181007;                        Ribeiradio;1011;470;541;976;450;526;362;0;301;633;633;0;0;630
140845000;6;181008;                        São João da Serra;524;236;288;487;215;272;196;0;165;308;308;0;0;308
140890000;6;181009;                        São Vicente de Lafões;756;355;401;718;337;381;265;0;236;387;387;0;1;388
140955000;6;181010;                        Sejães;200;103;97;182;96;86;66;0;52;131;131;0;2;132
140980000;6;181011;                        Souto de Lafões;841;401;440;876;393;483;284;0;250;375;374;1;1;330
141032000;6;181012;                        Varzielas;359;174;185;350;167;183;138;0;108;248;248;0;0;243
141085000;5;1811;                    Penalva do Castelo;7956;3815;4141;7607;3599;4008;3054;5;2472;5443;5441;2;9;5132
141086000;6;181101;                        Antas;284;134;150;257;120;137;118;0;80;276;276;0;0;274
141118000;6;181102;                        Castelo de Penalva;914;440;474;910;434;476;353;1;288;630;630;0;2;622
141208000;6;181103;                        Esmolfe;417;200;217;407;194;213;167;0;131;313;313;0;0;306
141239000;6;181104;                        Germil;427;207;220;403;188;215;146;1;125;260;260;0;1;261
141271000;6;181105;                        Ínsua;2045;968;1077;1944;904;1040;757;3;631;1238;1238;0;6;971
141356000;6;181106;                        Lusinde;189;88;101;175;80;95;79;0;62;162;162;0;0;161
141387000;6;181107;                        Mareco;106;45;61;104;44;60;51;0;34;111;111;0;0;111
141408000;6;181108;                        Matela;189;93;96;177;85;92;79;0;64;229;229;0;0;229
141424000;6;181109;                        Pindo;1916;949;967;1814;889;925;707;0;590;1101;1099;2;0;1086
141505000;6;181110;                        Real;263;123;140;253;117;136;111;0;91;179;179;0;0;176
141524000;6;181111;                        Sezures;726;345;381;706;334;372;279;0;217;570;570;0;0;565
141574000;6;181112;                        Trancozelos;269;121;148;264;120;144;103;0;85;157;157;0;0;155
141596000;6;181113;                        Vila Cova do Covelo;211;102;109;193;90;103;104;0;74;217;217;0;0;215
141623000;5;1814;                    Santa Comba Dão;11597;5466;6131;11089;5112;5977;4451;6;3659;7086;7080;6;10;6434
141624000;6;181401;                        Couto do Mosteiro;1186;565;621;1145;539;606;464;0;382;713;713;0;0;683
141705000;6;181402;                        Ovoa;837;392;445;797;367;430;319;0;276;513;511;2;0;506
141754000;6;181403;                        Pinheiro de Ázere;937;444;493;869;391;478;359;0;299;593;593;0;0;585
141800000;6;181404;                        Santa Comba Dão;3386;1597;1789;3253;1500;1753;1256;3;1052;1892;1892;0;4;1316
141894000;6;181405;                        São Joaninho;1075;497;578;1025;465;560;409;1;326;624;624;0;1;622
141968000;6;181406;                        São João de Areias;1939;915;1024;1856;857;999;755;1;601;1245;1242;3;3;1233
142061000;6;181407;                        Treixedo;987;471;516;946;444;502;391;0;328;705;704;1;0;701
142097000;6;181408;                        Vimieiro;803;376;427;768;348;420;318;1;245;495;495;0;2;482
142147000;6;181409;                        Nagozela;447;209;238;430;201;229;180;0;150;306;306;0;0;306
142170000;5;1816;                    São Pedro do Sul;16851;7891;8960;16601;7609;8992;6407;3;5204;11574;11564;10;88;10374
142171000;6;181601;                        Baiões;286;145;141;266;136;130;102;0;83;157;157;0;2;158
142194000;6;181602;                        Bordonhos;547;269;278;517;253;264;184;0;165;295;295;0;0;290
142238000;6;181603;                        Candal;118;52;66;118;54;64;55;0;38;123;123;0;0;123
142254000;6;181604;                        Carvalhais;1436;694;742;1412;648;764;548;0;456;1011;1007;4;4;988
142352000;6;181605;                        Covas do Rio;120;55;65;120;56;64;54;0;41;122;122;0;0;122
142370000;6;181606;                        Figueiredo de Alva;816;395;421;744;347;397;306;0;258;488;488;0;0;486
142439000;6;181607;                        Manhouce;647;279;368;613;256;357;232;0;196;377;377;0;3;378
142495000;6;181608;                        Pindelo dos Milagres;659;291;368;633;281;352;275;0;213;473;473;0;0;465
142533000;6;181609;                        Pinho;777;362;415;753;353;400;302;0;248;434;432;2;0;431
142592000;6;181610;                        Santa Cruz da Trapa;1313;608;705;1240;560;680;500;0;408;869;868;1;4;808
142674000;6;181611;                        São Cristóvão de Lafões;191;93;98;178;89;89;70;0;57;134;134;0;0;134
142697000;6;181612;                        São Félix;390;186;204;379;180;199;147;0;122;231;231;0;1;228
142733000;6;181613;                        São Martinho das Moitas;251;118;133;248;115;133;112;0;86;389;389;0;0;386
142775000;6;181614;                        São Pedro do Sul;3697;1724;1973;3567;1673;1894;1337;2;1104;2173;2172;1;8;1554
142915000;6;181615;                        Serrazes;1001;463;538;984;446;538;378;0;310;679;679;0;3;680
142998000;6;181616;                        Sul;1090;507;583;1038;479;559;489;0;348;1092;1091;1;1;1082
143113000;6;181617;                        Valadares;805;357;448;722;307;415;323;0;247;635;635;0;0;628
143181000;6;181618;                        Várzea;1745;827;918;2165;946;1219;657;0;519;1328;1327;1;61;876
143263000;6;181619;                        Vila Maior;962;466;496;904;430;474;336;1;305;564;564;0;1;557
143355000;5;1817;                    Sátão;12444;5905;6539;11879;5554;6325;4557;6;3759;9281;9261;20;12;8424
143356000;6;181701;                        Águas Boas;172;87;85;167;81;86;73;0;55;170;170;0;0;170
143373000;6;181702;                        Avelal;529;228;301;503;215;288;145;2;127;272;272;0;2;271
143398000;6;181703;                        Decermilo;205;91;114;196;86;110;68;1;57;167;167;0;1;168
143413000;6;181704;                        Ferreira de Aves;2464;1166;1298;2316;1075;1241;990;0;759;1740;1736;4;3;1725
143574000;6;181705;                        Forles;65;35;30;62;32;30;33;0;22;76;76;0;0;76
143583000;6;181706;                        Mioma;1217;586;631;1150;547;603;420;1;360;793;778;15;1;751
143654000;6;181707;                        Rio de Moinhos;942;430;512;901;407;494;379;1;290;752;752;0;1;752
143723000;6;181708;                        Romãs;868;406;462;809;376;433;346;0;275;1062;1062;0;0;1059
143797000;6;181709;                        São Miguel de Vila Boa;1334;651;683;1281;614;667;452;0;408;938;938;0;0;936
143860000;6;181710;                        Sátão;4007;1896;2111;3855;1794;2061;1388;1;1194;2638;2638;0;3;1848
144038000;6;181711;                        Silvã de Cima;455;241;214;449;236;213;183;0;146;431;430;1;1;429
144078000;6;181712;                        Vila Longa;186;88;98;190;91;99;80;0;66;242;242;0;0;239
144097000;5;1821;                    Tondela;28946;13730;15216;27746;13043;14703;11038;14;9028;17673;17666;7;26;16328
144098000;6;182101;                        Barreiro de Besteiros;975;460;515;937;439;498;376;0;318;562;562;0;0;561
144151000;6;182102;                        Campo de Besteiros;1474;723;751;1398;680;718;570;2;465;841;841;0;6;695
144212000;6;182103;                        Canas de Santa Maria;1806;857;949;1745;821;924;665;1;565;1095;1094;1;1;1085
144280000;6;182104;                        Caparrosa;805;381;424;765;355;410;310;1;243;514;514;0;1;515
144325000;6;182105;                        Castelões;1542;703;839;1479;665;814;611;1;469;1049;1049;0;1;1044
144416000;6;182106;                        Dardavaz;782;374;408;729;342;387;311;0;255;493;493;0;1;488
144462000;6;182107;                        Ferreirós do Dão;441;210;231;371;174;197;182;0;136;328;328;0;0;328
144481000;6;182108;                        Guardão;1490;706;784;1492;702;790;466;5;372;775;775;0;7;709
144538000;6;182109;                        Lajeosa;1940;942;998;1877;901;976;754;0;615;1237;1236;1;2;1236
144606000;6;182110;                        Lobão da Beira;1124;547;577;1079;518;561;441;0;352;636;635;1;0;631
144649000;6;182111;                        Molelos;2346;1098;1248;2222;1039;1183;897;0;763;1458;1458;0;0;1424
144754000;6;182112;                        Mosteirinho;217;108;109;200;98;102;81;0;70;98;98;0;0;98
144773000;6;182113;                        Mosteiro de Fráguas;590;273;317;563;259;304;232;0;185;348;347;1;0;343
144789000;6;182114;                        Mouraz;878;408;470;862;394;468;352;0;290;620;620;0;0;613
144838000;6;182115;                        Nandufe;622;294;328;585;277;308;242;0;208;330;330;0;0;318
144864000;6;182116;                        Parada de Gonta;754;358;396;711;336;375;287;0;250;514;514;0;0;514
144887000;6;182117;                        Sabugosa;545;265;280;526;251;275;215;0;175;377;377;0;0;377
144899000;6;182118;                        Santiago de Besteiros;1331;657;674;1287;632;655;489;1;414;830;827;3;1;822
144958000;6;182119;                        São João do Monte;862;429;433;805;395;410;337;0;269;576;576;0;0;575
145003000;6;182120;                        São Miguel do Outeiro;913;435;478;867;411;456;329;0;293;511;511;0;0;508
145030000;6;182121;                        Silvares;136;63;73;131;61;70;60;0;43;208;208;0;0;208
145042000;6;182122;                        Tonda;984;459;525;926;426;500;381;0;301;631;631;0;0;607
145088000;6;182123;                        Tondela;4508;2087;2421;4360;2008;2352;1741;3;1379;2515;2515;0;6;1517
145194000;6;182124;                        Vila Nova da Rainha;476;226;250;465;219;246;186;0;149;314;314;0;0;312
145217000;6;182125;                        Vilar de Besteiros;893;421;472;868;402;466;338;0;288;539;539;0;0;527
145251000;6;182126;                        Tourigo;512;246;266;496;238;258;185;0;161;274;274;0;0;273
145277000;5;1822;                    Vila Nova de Paiva;5176;2463;2713;4824;2250;2574;1944;3;1534;4378;4378;0;7;4152
145278000;6;182201;                        Alhais;522;246;276;503;236;267;200;0;162;430;430;0;0;425
145324000;6;182202;                        Fráguas;217;105;112;232;111;121;91;0;69;315;315;0;0;310
145357000;6;182203;                        Pendilhe;546;282;264;510;257;253;201;0;159;422;422;0;1;416
145409000;6;182204;                        Queiriga;575;266;309;551;254;297;245;1;183;790;790;0;1;787
145460000;6;182205;                        Touro;918;425;493;863;389;474;341;0;276;701;701;0;0;698
145521000;6;182206;                        Vila Cova à Coelheira;1109;533;576;916;419;497;401;1;314;805;805;0;1;803
145595000;6;182207;                        Vila Nova de Paiva;1289;606;683;1249;584;665;465;1;371;915;915;0;4;713
145660000;5;1823;                    Viseu;99274;46915;52359;97245;45389;51856;37052;45;30448;54060;54008;52;84;36820
145661000;6;182301;                        Abraveses;8539;4083;4456;8110;3817;4293;3100;2;2628;4133;4133;0;3;2393
145780000;6;182302;                        Barreiros;300;142;158;294;138;156;121;0;95;240;240;0;0;240
145814000;6;182303;                        Boa Aldeia;518;248;270;506;241;265;205;1;156;332;332;0;1;333
145845000;6;182304;                        Bodiosa;3047;1474;1573;2913;1399;1514;1097;0;946;1604;1603;1;0;1556
145957000;6;182305;                        Calde;1469;699;770;1438;672;766;555;1;473;1032;1032;0;1;1026
146045000;6;182306;                        Campo;5025;2480;2545;4752;2321;2431;1784;2;1555;2603;2601;2;4;2257
146160000;6;182307;                        Cavernães;1348;650;698;1303;625;678;475;0;434;784;784;0;1;771
146209000;6;182308;                        Cepões;1284;599;685;1235;574;661;502;0;416;919;919;0;0;917
146309000;6;182309;                        Viseu (Coração de Jesus);11245;5094;6151;11249;5074;6175;4725;8;3325;7008;7006;2;16;1222
146410000;6;182310;                        Cota;974;447;527;963;443;520;379;1;306;833;833;0;1;832
146510000;6;182311;                        Couto de Baixo;756;347;409;727;332;395;275;1;230;436;436;0;1;434
146549000;6;182312;                        Couto de Cima;851;420;431;793;386;407;315;1;273;506;506;0;1;503
146596000;6;182313;                        Fail;664;340;324;634;322;312;239;0;215;363;363;0;0;359
146611000;6;182314;                        Farminhão;750;339;411;726;324;402;271;1;235;429;429;0;1;427
146647000;6;182315;                        Fragosela;2662;1299;1363;2561;1247;1314;925;0;834;1142;1142;0;0;1047
146699000;6;182316;                        Lordosa;1791;804;987;1771;788;983;662;1;565;1052;1052;0;2;1047
146801000;6;182317;                        Silgueiros;3250;1521;1729;3153;1453;1700;1184;1;1051;1904;1902;2;3;1890
146904000;6;182318;                        Mundão;2385;1190;1195;2298;1138;1160;828;0;739;1103;1103;0;0;873
146975000;6;182319;                        Orgens;3489;1675;1814;3308;1571;1737;1220;0;1084;1542;1541;1;1;1409
147055000;6;182320;                        Povolide;1747;836;911;1692;807;885;642;1;554;1091;1091;0;3;1064
147123000;6;182321;                        Ranhados;4949;2332;2617;5038;2328;2710;1882;2;1496;2555;2549;6;4;1039
147213000;6;182322;                        Ribafeita;1227;587;640;1146;541;605;467;0;401;861;860;1;0;853
147273000;6;182323;                        Rio de Loba;9348;4526;4822;8836;4229;4607;3214;3;2870;4245;4242;3;6;3379
147434000;6;182324;                        Viseu (Santa Maria de Viseu);6790;3088;3702;7468;3298;4170;2708;11;1904;4210;4208;2;20;1422
147535000;6;182325;                        Santos Evos;1569;711;858;1524;685;839;584;0;512;873;873;0;0;853
147587000;6;182326;                        São Cipriano;1283;611;672;1225;572;653;440;0;395;648;648;0;1;642
147639000;6;182327;                        São João de Lourosa;4702;2281;2421;4494;2162;2332;1605;0;1465;2217;2197;20;1;2166
147746000;6;182328;                        Viseu (São José);5395;2459;2936;5302;2349;2953;2251;3;1676;3285;3284;1;4;1410
147826000;6;182329;                        São Pedro de France;1370;637;733;1326;611;715;516;1;414;808;808;0;2;807
147899000;6;182330;                        São Salvador;3807;1789;2018;3706;1727;1979;1408;1;1156;1777;1777;0;1;964
147941000;6;182331;                        Torredeita;1555;715;840;1476;666;810;602;1;451;994;983;11;1;960
148002000;6;182332;                        Vil de Souto;667;308;359;646;298;348;237;0;207;335;335;0;0;325
148039000;6;182333;                        Vila Chã de Sá;2009;982;1027;1891;916;975;669;0;630;880;880;0;1;806
148080000;6;182334;                        Repeses;2509;1202;1307;2741;1335;1406;965;2;757;1316;1316;0;4;594
148118000;5;1824;                    Vouzela;10564;5031;5533;10014;4695;5319;3882;4;3264;6704;6690;14;12;6457
148119000;6;182401;                        Alcofra;1025;495;530;959;457;502;371;0;328;732;732;0;0;727
148193000;6;182402;                        Cambra;1244;588;656;1170;545;625;474;1;356;837;833;4;3;834
148255000;6;182403;                        Campia;1542;748;794;1421;682;739;550;0;468;842;840;2;1;840
148323000;6;182404;                        Carvalhal de Vermilhas;215;105;110;202;99;103;73;0;69;227;227;0;0;227
148338000;6;182405;                        Fataunços;751;354;397;700;320;380;269;0;238;444;443;1;0;438
148376000;6;182406;                        Figueiredo das Donas;352;173;179;342;163;179;136;0;115;210;210;0;0;209
148397000;6;182407;                        Fornelo do Monte;288;137;151;288;137;151;113;0;91;278;278;0;0;277
148422000;6;182408;                        Paços de Vilharigues;647;315;332;603;292;311;230;0;206;336;336;0;0;336
148459000;6;182409;                        Queirã;1432;680;752;1350;623;727;521;0;445;880;878;2;0;877
148546000;6;182410;                        São Miguel do Mato;924;457;467;880;428;452;349;0;297;611;610;1;1;600
148601000;6;182411;                        Ventosa;794;376;418;753;358;395;310;0;249;568;568;0;0;567
148661000;6;182412;                        Vouzela;1350;603;747;1346;591;755;486;3;402;739;735;4;7;525
148694000;4;166;                Pinhal Interior Sul;40705;19321;21384;38497;18083;20414;16806;35;12372;33162;33150;12;64;30618
148695000;5;506;                    Oleiros;5721;2721;3000;5205;2438;2767;2481;4;1793;4975;4974;1;15;4699
148696000;6;50601;                        Álvaro;237;110;127;222;103;119;117;0;79;296;296;0;2;298
148723000;6;50602;                        Amieira;116;55;61;118;56;62;58;0;41;202;202;0;0;201
148741000;6;50603;                        Cambas;309;143;166;292;132;160;158;0;111;454;454;0;0;454
148784000;6;50604;                        Estreito;897;439;458;845;405;440;400;1;302;730;730;0;2;725
148863000;6;50605;                        Isna;209;102;107;163;76;87;89;0;68;145;145;0;0;145
148887000;6;50606;                        Madeirã;171;77;94;164;72;92;80;0;50;194;193;1;1;194
148906000;6;50607;                        Mosteiro;307;152;155;278;137;141;148;0;88;308;308;0;0;308
148939000;6;50608;                        Oleiros;2306;1102;1204;1995;945;1050;919;2;715;1577;1577;0;9;1322
149100000;6;50609;                        Orvalho;678;298;380;643;275;368;276;1;186;533;533;0;1;518
149137000;6;50610;                        Sarnadas de São Simão;217;100;117;215;98;117;111;0;66;259;259;0;0;259
149160000;6;50611;                        Sobral;160;82;78;156;78;78;73;0;50;129;129;0;0;128
149179000;6;50612;                        Vilar Barroco;114;61;53;114;61;53;52;0;37;148;148;0;0;147
149197000;5;508;                    Proença-a-Nova;8314;3985;4329;7788;3674;4114;3382;6;2531;6267;6266;1;12;5702
149198000;6;50801;                        Alvito da Beira;362;173;189;343;163;180;189;0;116;440;440;0;0;436
149258000;6;50802;                        Montes da Senhora;748;335;413;726;319;407;361;0;228;814;814;0;0;809
149366000;6;50803;                        Peral;674;337;337;624;303;321;264;0;221;387;387;0;1;384
149431000;6;50804;                        Proença-a-Nova;4295;2060;2235;3999;1881;2118;1583;5;1254;2615;2614;1;7;2087
149663000;6;50805;                        São Pedro do Esteval;527;262;265;493;246;247;222;0;173;324;324;0;0;324
149736000;6;50806;                        Sobreira Formosa;1708;818;890;1603;762;841;763;1;539;1687;1687;0;4;1662
149942000;5;509;                    Sertã;15880;7546;8334;15042;7099;7943;6498;6;4858;11961;11953;8;9;10725
149943000;6;50901;                        Cabeçudo;957;452;505;910;432;478;384;0;285;653;653;0;0;641
149998000;6;50902;                        Carvalhal;465;203;262;451;196;255;203;0;140;342;342;0;0;335
150038000;6;50903;                        Castelo;1046;505;541;896;418;478;420;0;316;786;786;0;0;780
150112000;6;50904;                        Cernache do Bonjardim;3052;1451;1601;2886;1359;1527;1234;3;937;2496;2494;2;3;2224
150289000;6;50905;                        Cumeada;503;247;256;479;233;246;217;0;160;410;410;0;0;410
150327000;6;50906;                        Ermida;218;112;106;199;99;100;95;0;77;162;161;1;0;161
150354000;6;50907;                        Figueiredo;205;90;115;205;92;113;98;0;71;210;210;0;0;210
150369000;6;50908;                        Marmeleiro;228;101;127;205;90;115;105;0;72;215;215;0;0;214
150392000;6;50909;                        Nesperal;305;146;159;286;134;152;121;0;96;261;261;0;1;260
150421000;6;50910;                        Palhais;268;122;146;263;120;143;132;0;87;452;452;0;0;449
150463000;6;50911;                        Pedrógão Pequeno;753;359;394;723;352;371;348;0;239;645;645;0;1;643
150555000;6;50912;                        Sertã;6196;2946;3250;5899;2784;3115;2376;3;1865;4007;4003;4;4;3085
150799000;6;50913;                        Troviscal;864;422;442;857;422;435;373;0;259;686;685;1;0;679
150872000;6;50914;                        Várzea dos Cavaleiros;820;390;430;783;368;415;392;0;254;636;636;0;0;634
150932000;5;510;                    Vila de Rei;3452;1582;1870;3356;1525;1831;1330;8;950;2956;2956;0;13;2844
150933000;6;51001;                        Fundada;638;311;327;612;296;316;286;1;181;636;636;0;1;634
151053000;6;51002;                        São João do Peso;204;79;125;187;69;118;63;1;40;178;178;0;1;172
151086000;6;51003;                        Vila de Rei;2610;1192;1418;2557;1160;1397;981;6;729;2142;2142;0;11;2038
151480000;5;1413;                    Mação;7338;3487;3851;7106;3347;3759;3115;11;2240;7003;7001;2;15;6648
151481000;6;141301;                        Aboboreira;513;251;262;504;247;257;209;0;164;435;435;0;0;430
151546000;6;141302;                        Amêndoa;515;251;264;483;236;247;244;2;151;611;611;0;2;608
151657000;6;141303;                        Cardigos;1086;499;587;1089;491;598;481;3;328;1161;1161;0;4;1149
151846000;6;141304;                        Carvoeiro;620;303;317;588;282;306;252;1;192;498;498;0;1;497
151960000;6;141305;                        Envendos;984;468;516;953;453;500;426;2;297;1107;1106;1;2;1099
152149000;6;141306;                        Mação;2228;1055;1173;2151;1012;1139;895;1;691;1847;1847;0;2;1532
152341000;6;141307;                        Ortiga;590;278;312;579;271;308;246;1;183;455;454;1;3;453
152383000;6;141308;                        Penhascoso;802;382;420;759;355;404;362;1;234;889;889;0;1;880
152472000;4;167;                Serra da Estrela;43737;20609;23128;42082;19631;22451;17337;53;13553;32940;32919;21;211;28969
152473000;5;905;                    Fornos de Algodres;4989;2353;2636;4763;2227;2536;1995;6;1526;4045;4042;3;13;3787
152474000;6;90501;                        Algodres;349;168;181;334;163;171;148;0;107;308;308;0;0;306
152498000;6;90502;                        Casal Vasco;227;106;121;222;103;119;88;1;63;198;198;0;1;198
152519000;6;90503;                        Cortiçô;144;72;72;146;72;74;57;0;45;121;121;0;0;119
152529000;6;90504;                        Figueiró da Granja;414;206;208;401;191;210;165;0;124;355;355;0;3;343
152554000;6;90505;                        Fornos de Algodres;1627;742;885;1541;697;844;616;2;497;961;961;0;4;733
152622000;6;90506;                        Fuinhas;92;46;46;88;43;45;41;0;31;109;109;0;0;107
152634000;6;90507;                        Infias;242;119;123;228;111;117;83;0;73;171;171;0;0;168
152654000;6;90508;                        Juncais;284;137;147;272;132;140;121;0;87;253;253;0;1;246
152674000;6;90509;                        Maceira;229;112;117;216;109;107;100;0;73;263;263;0;0;263
152691000;6;90510;                        Matança;243;109;134;225;98;127;112;0;72;219;218;1;0;215
152708000;6;90511;                        Muxagata;241;114;127;231;109;122;87;1;71;240;240;0;1;241
152721000;6;90512;                        Queiriz;260;118;142;250;112;138;107;1;75;193;193;0;1;194
152743000;6;90513;                        Sobral Pichorro;208;109;99;191;99;92;90;0;68;207;207;0;0;207
152761000;6;90514;                        Vila Chã;82;38;44;79;37;42;33;0;25;79;78;1;0;78
152772000;6;90515;                        Vila Ruiva;168;72;96;167;71;96;70;1;52;189;189;0;2;190
152795000;6;90516;                        Vila Soeiro do Chão;179;85;94;172;80;92;77;0;63;179;178;1;0;179
152811000;5;906;                    Gouveia;14046;6500;7546;13551;6215;7336;5681;24;4341;11187;11184;3;70;10205
152812000;6;90601;                        Aldeias;328;145;183;297;132;165;136;1;97;270;269;1;5;269
152841000;6;90602;                        Arcozelo;717;316;401;708;308;400;300;1;202;643;643;0;1;635
152883000;6;90603;                        Cativelos;724;331;393;720;322;398;319;1;239;683;683;0;4;687
152939000;6;90604;                        Figueiró da Serra;263;116;147;248;110;138;109;0;89;366;366;0;1;367
152961000;6;90605;                        Folgosinho;499;234;265;490;229;261;209;1;139;541;541;0;12;550
153028000;6;90606;                        Freixo da Serra;99;47;52;88;41;47;39;1;24;144;144;0;2;146
153043000;6;90607;                        Lagarinhos;443;204;239;427;199;228;180;0;138;366;366;0;0;365
153084000;6;90608;                        Mangualde da Serra;164;78;86;161;75;86;71;0;53;162;162;0;2;160
153106000;6;90609;                        Melo;498;242;256;472;229;243;212;2;163;494;494;0;3;493
153143000;6;90610;                        Moimenta da Serra;652;292;360;637;283;354;241;3;180;384;384;0;3;377
153176000;6;90611;                        Nabais;405;188;217;391;183;208;154;1;125;339;339;0;1;338
153200000;6;90612;                        Nespereira;758;364;394;726;345;381;297;1;246;562;562;0;1;539
153251000;6;90613;                        Paços da Serra;601;293;308;567;272;295;250;0;193;459;459;0;6;447
153287000;6;90614;                        Ribamondego;317;143;174;303;134;169;122;1;97;245;245;0;1;246
153310000;6;90615;                        Rio Torto;463;204;259;439;195;244;178;1;139;421;421;0;2;421
153334000;6;90616;                        Gouveia (São Julião);1622;767;855;1687;787;900;622;4;502;947;946;1;7;660
153399000;6;90617;                        São Paio;828;386;442;799;366;433;341;1;263;673;673;0;1;652
153438000;6;90618;                        Gouveia (São Pedro);1850;834;1016;1751;781;970;786;3;587;1349;1349;0;13;788
153515000;6;90619;                        Vila Cortês da Serra;267;125;142;244;114;130;117;0;85;260;260;0;0;257
153543000;6;90620;                        Vila Franca da Serra;262;119;143;254;114;140;105;0;87;192;191;1;1;191
153564000;6;90621;                        Vila Nova de Tazem;1708;811;897;1587;743;844;665;1;512;1275;1275;0;2;1208
153651000;6;90622;                        Vinhó;578;261;317;555;253;302;228;1;181;412;412;0;2;409
153679000;5;912;                    Seia;24702;11756;12946;23768;11189;12579;9661;23;7686;17708;17693;15;128;14977
153680000;6;91201;                        Alvoco da Serra;466;214;252;415;190;225;204;0;144;562;562;0;4;539
153712000;6;91202;                        Cabeça;178;80;98;166;75;91;89;0;48;213;212;1;0;209
153721000;6;91203;                        Carragozela;380;172;208;353;155;198;137;0;118;190;190;0;2;192
153740000;6;91204;                        Folhadosa;327;139;188;277;124;153;109;1;86;214;214;0;1;214
153762000;6;91205;                        Girabolhos;317;151;166;307;143;164;153;0;106;389;389;0;0;389
153786000;6;91206;                        Lajes;273;124;149;261;116;145;116;0;90;210;210;0;0;209
153803000;6;91207;                        Loriga;1053;521;532;1004;493;511;431;1;309;910;910;0;4;639
153851000;6;91208;                        Paranhos;1503;706;797;1504;696;808;573;2;466;979;979;0;3;947
153909000;6;91209;                        Pinhanços;716;352;364;696;345;351;291;0;234;501;500;1;1;463
153938000;6;91210;                        Sabugueiro;478;247;231;458;232;226;178;1;141;333;333;0;34;363
153969000;6;91211;                        Sameice;367;176;191;350;168;182;146;0;120;271;271;0;0;266
153992000;6;91212;                        Sandomil;917;433;484;892;415;477;381;1;276;704;702;2;1;693
154056000;6;91213;                        Santa Comba;834;392;442;792;371;421;300;1;257;488;482;6;3;472
154098000;6;91214;                        Santa Eulália;271;125;146;265;122;143;109;0;82;198;198;0;1;198
154122000;6;91215;                        Santa Marinha;991;490;501;916;442;474;360;2;299;647;646;1;2;639
154166000;6;91216;                        Santiago;1205;575;630;1193;563;630;445;1;372;687;687;0;2;652
154224000;6;91217;                        São Martinho;638;311;327;609;294;315;255;0;208;437;437;0;0;436
154255000;6;91218;                        São Romão;2743;1324;1419;2574;1227;1347;1014;4;837;1599;1596;3;9;1181
154339000;6;91219;                        Sazes da Beira;283;131;152;288;130;158;107;1;73;298;298;0;3;301
154357000;6;91220;                        Seia;6342;2993;3349;6217;2896;3321;2436;5;2032;3869;3869;0;43;2082
154519000;6;91221;                        Teixeira;187;90;97;177;84;93;87;0;57;240;240;0;2;227
154543000;6;91222;                        Torrozelo;481;228;253;445;206;239;200;1;154;399;399;0;3;371
154577000;6;91223;                        Tourais;1440;678;762;1372;642;730;551;1;455;989;988;1;2;957
154652000;6;91224;                        Travancinha;472;219;253;457;212;245;189;0;144;400;400;0;0;400
154680000;6;91225;                        Valezim;310;150;160;302;145;157;135;0;101;263;263;0;3;249
154698000;6;91226;                        Várzea de Meruge;249;122;127;246;118;128;96;0;82;194;194;0;0;194
154717000;6;91227;                        Vide;583;283;300;567;274;293;266;1;171;986;986;0;2;975
154782000;6;91228;                        Vila Cova à Coelheira;404;195;209;384;183;201;176;0;127;304;304;0;1;287
154799000;6;91229;                        Lapa dos Dinheiros;294;135;159;281;128;153;127;0;97;234;234;0;2;233
154815000;4;168;                Beira Interior Norte;104417;49558;54859;100782;47540;53242;41845;125;31782;85515;85468;47;283;74429
154816000;5;902;                    Almeida;7242;3395;3847;6958;3229;3729;3044;14;2220;6664;6663;1;35;6418
154817000;6;90201;                        Ade;73;33;40;72;31;41;34;0;25;108;108;0;0;108
154834000;6;90202;                        Aldeia Nova;33;14;19;34;15;19;18;0;8;52;52;0;0;52
154860000;6;90203;                        Almeida;1314;613;701;1257;585;672;508;2;405;824;823;1;8;771
154923000;6;90204;                        Amoreira;178;81;97;172;81;91;78;0;59;129;129;0;1;129
