ordem,nivel,cod_dim2,Zona Geográfica,População residente - Total,População residente - H,População residente - M,População presente - Total,População presente - H,População presente - M,Famílias - Clássicas ,Famílias - Institucionais,Núcleos familiares ,Alojamentos familiares - Total ,Alojamentos familiares - Clássicos,Alojamentos familiares - Não clássicos,Alojamentos colectivos,Edifícios clássicos
83604000,6,40107,Gouveia,122,62,60,112,58,54,52,0,42,113,113,0,0,113
83620000,6,40108,Parada,124,58,66,109,50,59,52,0,39,156,156,0,0,156
83632000,6,40109,Pombal,123,60,63,111,52,59,45,0,39,81,81,0,0,81
83645000,6,40110,Saldonha,92,50,42,90,49,41,37,0,29,78,78,0,0,78
83653000,6,40111,Sambade,475,235,240,445,221,224,197,1,155,416,414,2,1,413
83696000,6,40112,Sendim da Ribeira,92,40,52,84,36,48,39,0,26,82,82,0,0,81
83708000,6,40113,Sendim da Serra,91,41,50,93,43,50,37,0,28,78,78,0,0,77
83720000,6,40114,Soeima,142,72,70,133,68,65,57,0,46,135,135,0,0,135
83738000,6,40115,Vale Pereiro,64,32,32,62,30,32,29,0,20,86,86,0,0,85
83748000,6,40116,Vales,78,42,36,78,42,36,35,0,26,61,61,0,0,61
83760000,6,40117,Valverde,107,48,59,99,44,55,49,0,30,102,102,0,0,102
83778000,6,40118,Vilar Chão,259,127,132,251,123,128,104,1,79,188,187,1,1,186
83793000,6,40119,Vilarelhos,275,123,152,269,121,148,98,1,89,187,187,0,1,188
83810000,6,40120,Vilares de Vilariça,216,110,106,206,102,104,93,0,71,214,214,0,0,214
83831000,6,40201,Alfaião,173,86,87,164,80,84,72,0,54,141,141,0,0,139
83845000,6,40202,Aveleda,196,96,100,185,92,93,95,0,65,243,243,0,0,242
83876000,6,40203,Babe,238,107,131,214,98,116,108,0,74,199,199,0,1,200
83904000,6,40204,Baçal,484,243,241,482,243,239,188,1,147,324,324,0,3,324
83931000,6,40205,Calvelhe,97,40,57,96,40,56,49,0,25,125,125,0,0,123
83944000,6,40206,Carragosa,190,90,100,184,86,98,80,0,61,183,183,0,0,182
83971000,6,40207,Carrazedo,114,45,69,113,44,69,52,0,34,123,123,0,0,123
83986000,6,40208,Castrelos,127,63,64,126,63,63,60,0,42,155,155,0,1,156
84002000,6,40209,Castro de Avelãs,460,229,231,446,223,223,175,0,150,254,254,0,0,240
84022000,6,40210,Coelhoso,319,136,183,322,140,182,126,1,92,312,312,0,1,313
84041000,6,40211,Deilão,168,80,88,167,79,88,77,0,57,175,175,0,0,175
84074000,6,40212,Donai,446,216,230,417,200,217,168,0,138,310,301,9,0,300
84105000,6,40213,Espinhosela,244,130,114,237,126,111,105,0,81,240,240,0,3,243
84138000,6,40214,Failde,150,67,83,149,68,81,59,1,41,106,106,0,1,107
84156000,6,40215,França,238,104,134,249,109,140,116,0,82,238,238,0,11,247
84186000,6,40216,Gimonde,341,158,183,351,168,183,135,0,110,225,225,0,6,229
84207000,6,40217,Gondesende,194,94,100,190,91,99,79,0,64,127,127,0,6,133
84227000,6,40218,Gostei,425,213,212,413,206,207,159,0,135,246,246,0,0,242
84253000,6,40219,Grijó de Parada,296,150,146,284,140,144,126,0,94,231,230,1,0,230
84274000,6,40220,Izeda,1006,614,392,988,608,380,278,4,221,538,538,0,2,535
84312000,6,40221,Macedo do Mato,208,104,104,206,102,104,106,0,69,220,220,0,0,220
84340000,6,40222,Meixedo,163,75,88,166,74,92,66,0,54,141,141,0,0,141
84356000,6,40223,Milhão,161,76,85,152,71,81,65,0,49,120,120,0,0,120
84378000,6,40224,Mós,178,90,88,179,91,88,75,0,58,170,170,0,2,172
84397000,6,40225,Nogueira,495,244,251,484,233,251,171,1,148,228,228,0,1,228
84425000,6,40226,Outeiro,301,152,149,298,150,148,121,1,79,293,293,0,1,294
84456000,6,40227,Parada,507,243,264,493,234,259,231,0,171,557,556,1,0,557
84498000,6,40228,Paradinha Nova,109,53,56,103,49,54,49,0,30,143,143,0,0,142
84513000,6,40229,Parâmio,214,97,117,213,97,116,104,0,68,215,215,0,3,217
84542000,6,40230,Pinela,219,103,116,253,121,132,97,0,78,255,255,0,0,255
84569000,6,40231,Pombares,41,21,20,38,19,19,19,0,13,49,49,0,0,49
84575000,6,40232,Quintanilha,216,106,110,205,101,104,92,1,65,201,201,0,1,202
84599000,6,40233,Quintela de Lampaças,215,103,112,210,101,109,107,0,71,224,224,0,0,224
84618000,6,40234,Rabal,171,75,96,160,71,89,86,0,55,160,160,0,4,164
84638000,6,40235,Rebordainhos,146,72,74,141,69,72,61,0,46,128,128,0,0,125
84655000,6,40236,Rebordãos,546,254,292,534,248,286,208,1,172,331,331,0,1,326
84675000,6,40237,Rio Frio,203,96,107,210,100,110,105,0,65,250,250,0,0,249
84702000,6,40238,Rio de Onor,76,35,41,74,35,39,41,0,27,104,104,0,0,104
84717000,6,40239,Salsas,389,200,189,394,203,191,162,1,124,311,311,0,1,311
84751000,6,40240,Samil,1246,605,641,1203,581,622,442,1,378,687,687,0,4,544
84803000,6,40241,Santa Comba de Rossas,304,152,152,280,138,142,113,1,94,231,228,3,1,227
84829000,6,40242,Bragança (Santa Maria),3940,1905,2035,3828,1861,1967,1507,5,1157,2604,2603,1,13,1345
84921000,6,40243,São Julião de Palácios,232,111,121,217,102,115,110,0,77,230,230,0,0,230
84947000,6,40244,São Pedro de Sarracenos,366,164,202,355,158,197,120,1,109,191,191,0,2,191
84969000,6,40245,Bragança (Sé),17913,8452,9461,18607,8607,10000,6902,12,5415,11541,11529,12,23,4696
85285000,6,40246,Sendas,183,83,100,173,80,93,83,0,63,146,146,0,0,146
85305000,6,40247,Serapicos,208,100,108,198,93,105,101,0,68,234,234,0,0,234
85334000,6,40248,Sortes,296,138,158,287,130,157,107,1,87,191,191,0,1,191
85357000,6,40249,Zoio,189,96,93,185,94,91,77,0,54,132,132,0,0,130
85375000,6,40501,Ala,417,198,219,398,190,208,172,0,128,323,323,0,0,323
85425000,6,40502,Amendoeira,427,214,213,413,207,206,163,0,132,308,308,0,1,308
85465000,6,40503,Arcas,262,131,131,239,122,117,116,0,88,208,208,0,1,206
85495000,6,40504,Bagueixe,156,82,74,155,81,74,78,0,43,150,150,0,0,150
85511000,6,40505,Bornes,390,174,216,378,173,205,162,0,124,293,293,0,3,295
85537000,6,40506,Burga,53,23,30,49,22,27,27,0,17,69,69,0,0,69
85547000,6,40507,Carrapatas,197,97,100,196,95,101,79,0,63,139,139,0,0,137
85560000,6,40508,Castelãos,443,180,263,411,149,262,135,3,107,219,219,0,3,222
85581000,6,40509,Chacim,265,123,142,279,122,157,118,2,82,226,226,0,3,228
85604000,6,40510,Cortiços,296,147,149,290,145,145,133,0,102,284,284,0,0,284
85628000,6,40511,Corujas,168,86,82,161,84,77,71,0,55,131,131,0,0,129
85643000,6,40512,Edroso,95,40,55,92,38,54,39,0,32,71,71,0,0,71
85656000,6,40513,Espadanedo,188,100,88,186,100,86,77,0,53,162,162,0,0,162
85680000,6,40514,Ferreira,194,94,100,192,94,98,91,0,63,180,179,1,0,179
85703000,6,40515,Grijó,371,172,199,374,172,202,150,1,110,293,293,0,1,294
85726000,6,40516,Lagoa,312,148,164,307,144,163,144,0,108,268,268,0,0,268
85745000,6,40517,Lamalonga,402,199,203,401,200,201,172,0,126,367,367,0,1,363
85779000,6,40518,Lamas,278,139,139,273,136,137,117,0,92,183,183,0,1,181
85794000,6,40519,Lombo,346,165,181,325,155,170,121,1,106,166,166,0,1,164
85807000,6,40520,Macedo de Cavaleiros,6257,2933,3324,6018,2798,3220,2323,2,1936,4047,4046,1,9,2276
85971000,6,40521,Morais,644,319,325,508,245,263,244,0,199,429,429,0,1,428
86007000,6,40522,Murçós,134,60,74,127,56,71,65,0,44,168,168,0,0,168
86024000,6,40523,Olmos,208,103,105,201,98,103,80,0,70,155,155,0,0,155
86047000,6,40524,Peredo,258,132,126,255,128,127,106,0,86,195,195,0,1,193
86067000,6,40525,Podence,250,113,137,253,120,133,107,0,83,220,220,0,3,216
86084000,6,40526,Salselas,386,196,190,390,199,191,160,0,122,352,352,0,0,352
86126000,6,40527,Santa Combinha,56,28,28,58,29,29,27,0,15,47,47,0,0,47
86136000,6,40528,Sesulfe,263,114,149,262,114,148,103,1,79,192,192,0,1,185
86161000,6,40529,Soutelo Mourisco,31,17,14,31,17,14,18,0,9,85,85,0,0,85
86178000,6,40530,Talhas,316,151,165,306,147,159,146,0,101,269,269,0,0,269
86211000,6,40531,Talhinhas,173,79,94,171,80,91,79,0,56,171,171,0,0,171
86234000,6,40532,Vale Benfeito,181,94,87,175,92,83,85,0,55,172,172,0,0,169
86252000,6,40533,Vale da Porca,286,131,155,262,117,145,111,0,91,219,219,0,0,212
86264000,6,40534,Vale de Prados,431,200,231,422,195,227,167,1,130,298,298,0,2,295
86293000,6,40535,Vilar do Monte,104,49,55,86,35,51,44,0,33,99,99,0,0,98
86303000,6,40536,Vilarinho de Agrochão,235,109,126,236,110,126,84,0,82,157,157,0,0,154
86323000,6,40537,Vilarinho do Monte,67,34,33,67,34,33,32,0,24,64,64,0,0,64
86335000,6,40538,Vinhas,236,117,119,219,109,110,117,0,76,281,281,0,0,277
86357000,6,40601,Atenor,121,58,63,115,50,65,58,0,42,110,110,0,1,110
86374000,6,40602,Cicouro,95,47,48,97,48,49,43,0,26,96,96,0,0,96
86389000,6,40603,Constantim,109,49,60,100,47,53,56,0,39,112,112,0,0,111
86400000,6,40604,Duas Igrejas,599,291,308,562,271,291,266,0,192,452,451,1,0,450
86443000,6,40605,Genísio,186,94,92,179,92,87,89,0,66,194,194,0,0,194
86467000,6,40606,Ifanes,160,76,84,158,75,83,79,0,50,181,181,0,0,181
86487000,6,40607,Malhadas,344,170,174,343,170,173,138,0,111,246,246,0,2,248
86515000,6,40608,Miranda do Douro,2254,1084,1170,2237,1063,1174,850,2,690,1443,1443,0,15,1098
86620000,6,40609,Palaçoulo,554,284,270,515,263,252,196,1,171,309,309,0,3,309
86655000,6,40610,Paradela,151,75,76,146,72,74,59,0,50,97,97,0,0,97
86675000,6,40611,Picote,301,146,155,291,142,149,128,1,87,253,253,0,4,257
86701000,6,40612,Póvoa,208,106,102,210,108,102,90,0,72,144,144,0,0,144
86729000,6,40613,São Martinho de Angueira,307,148,159,296,142,154,144,1,96,320,320,0,1,321
86764000,6,40614,Sendim,1366,670,696,1285,630,655,527,2,430,976,976,0,5,961
86828000,6,40615,Silva,237,121,116,230,120,110,112,0,81,199,199,0,0,199
86858000,6,40616,Vila Chã de Braciosa,327,164,163,300,150,150,151,0,110,270,269,1,1,271
86895000,6,40617,Águas Vivas,163,84,79,147,75,72,69,0,47,111,111,0,0,111
86911000,6,40701,Abambres,347,179,168,343,174,169,142,0,110,258,258,0,0,256
86926000,6,40702,Abreiro,257,138,119,255,137,118,110,0,76,269,269,0,0,267
86941000,6,40703,Aguieiras,289,133,156,288,136,152,134,0,96,253,252,1,0,252
86960000,6,40704,Alvites,237,120,117,231,118,113,103,0,72,192,192,0,0,192
86977000,6,40705,Avantos,96,43,53,91,42,49,49,0,36,107,107,0,0,106
86986000,6,40706,Avidagos,245,120,125,234,115,119,100,0,78,138,138,0,0,136
86999000,6,40707,Barcel,126,59,67,119,56,63,58,0,42,82,82,0,0,78
87009000,6,40708,Bouça,261,125,136,259,124,135,129,0,85,247,246,1,1,245
87022000,6,40709,Cabanelas,386,185,201,370,174,196,151,0,125,231,231,0,0,227
87036000,6,40710,Caravelas,214,107,107,207,104,103,92,0,73,146,146,0,0,145
87045000,6,40711,Carvalhais,1299,642,657,1255,620,635,455,1,395,673,673,0,2,628
87068000,6,40712,Cedães,338,161,177,329,156,173,148,0,115,280,280,0,0,277
87083000,6,40713,Cobro,205,92,113,192,87,105,90,0,67,107,107,0,0,106
87092000,6,40714,Fradizela,234,120,114,223,111,112,107,0,86,218,218,0,0,218
87102000,6,40715,Franco,244,120,124,238,118,120,109,0,83,165,165,0,0,165
87113000,6,40716,Frechas,929,444,485,888,421,467,357,1,303,530,530,0,2,526
87137000,6,40717,Freixeda,89,43,46,87,41,46,39,0,28,80,80,0,0,78
87147000,6,40718,Lamas de Orelhão,394,190,204,373,181,192,149,0,123,231,229,2,0,229
87161000,6,40719,Marmelos,145,66,79,141,64,77,63,0,43,142,142,0,0,142
87173000,6,40720,Mascarenhas,550,243,307,529,234,295,232,0,181,471,471,0,0,471
87188000,6,40721,Mirandela,11852,5620,6232,11721,5542,6179,4399,6,3628,6440,6431,9,16,3217
87438000,6,40722,Múrias,281,137,144,242,113,129,128,0,102,213,210,3,0,210
87452000,6,40723,Navalho,96,45,51,89,40,49,33,0,29,47,47,0,0,47
87461000,6,40724,Passos,423,210,213,396,196,200,167,0,137,239,239,0,0,238
87472000,6,40725,Pereira,190,64,126,155,59,96,55,1,43,90,90,0,1,91
87480000,6,40726,Romeu,280,126,154,282,128,154,100,1,82,157,157,0,1,156
87495000,6,40727,São Pedro Velho,329,154,175,320,151,169,145,0,106,278,278,0,0,277
87508000,6,40728,São Salvador,223,109,114,221,107,114,99,0,67,171,171,0,0,169
87518000,6,40729,Suçães,574,270,304,559,261,298,242,1,181,422,422,0,1,422
87533000,6,40730,Torre de Dona Chama,1105,504,601,1046,479,567,468,1,344,817,817,0,5,779
87566000,6,40731,Vale de Asnes,271,134,137,269,133,136,110,0,85,189,189,0,0,187
87579000,6,40732,Vale de Gouvinhas,319,154,165,309,148,161,136,0,106,286,286,0,0,286
87594000,6,40733,Vale de Salgueiro,424,209,215,427,211,216,164,1,126,254,254,0,1,254
87606000,6,40734,Vale de Telhas,283,132,151,276,128,148,124,0,91,216,216,0,0,215
87616000,6,40735,Valverde,144,71,73,140,68,72,51,0,45,76,76,0,0,76
87625000,6,40736,Vila Boa,90,44,46,92,46,46,43,0,31,83,83,0,0,83
87633000,6,40737,Vila Verde,81,40,41,79,40,39,28,0,25,64,64,0,0,64
87642000,6,40801,Azinhoso,307,152,155,304,150,154,136,0,108,237,237,0,0,236
87671000,6,40802,Bemposta,602,295,307,581,288,293,245,1,182,556,556,0,3,554
87724000,6,40803,Bruçó,211,102,109,203,97,106,103,1,65,195,195,0,1,196
87739000,6,40804,Brunhoso,216,107,109,211,105,106,80,0,63,206,206,0,0,206
87768000,6,40805,Brunhozinho,86,42,44,83,41,42,42,0,29,84,84,0,0,84
87782000,6,40806,Castanheira,77,42,35,76,41,35,34,0,24,49,49,0,0,49
87793000,6,40807,Castelo Branco,449,210,239,448,208,240,220,0,153,383,383,0,1,384
87844000,6,40808,Castro Vicente,337,162,175,323,152,171,138,0,108,238,238,0,0,237
87883000,6,40809,Meirinhos,287,141,146,278,139,139,120,0,96,255,255,0,0,255
87908000,6,40810,Mogadouro,3549,1752,1797,3365,1667,1698,1309,2,1110,2115,2115,0,14,1659
88039000,6,40811,Paradela,156,77,79,153,74,79,63,0,52,100,100,0,0,100
88053000,6,40812,Penas Roias,382,181,201,371,177,194,152,0,132,263,263,0,0,263
88111000,6,40813,Peredo da Bemposta,188,100,88,185,98,87,88,0,69,172,172,0,0,171
88139000,6,40814,Remondes,212,102,110,217,108,109,90,0,68,157,157,0,0,157
88155000,6,40815,Saldanha,165,79,86,165,79,86,80,0,50,143,143,0,0,143
88177000,6,40816,Sanhoane,126,67,59,123,65,58,51,0,43,85,85,0,0,85
88193000,6,40817,São Martinho do Peso,355,180,175,351,180,171,160,0,118,293,293,0,0,293
88234000,6,40818,Soutelo,129,63,66,121,61,60,58,0,38,94,94,0,0,93
88250000,6,40819,Tó,154,74,80,143,70,73,64,0,49,155,155,0,0,152
88271000,6,40820,Travanca,172,88,84,167,86,81,83,0,58,124,124,0,1,124
88299000,6,40821,Urrós,318,151,167,306,144,162,148,1,105,278,278,0,2,277
88351000,6,40822,Vale da Madre,156,85,71,156,86,70,62,0,53,109,109,0,0,109
88374000,6,40823,Vale de Porco,133,60,73,129,58,71,52,0,43,123,123,0,0,120
88397000,6,40824,Valverde,133,66,67,131,65,66,66,0,44,170,170,0,0,169
88413000,6,40825,Ventozelo,146,75,71,141,72,69,72,0,48,149,149,0,0,149
88439000,6,40826,Vila de Ala,234,119,115,214,109,105,105,0,73,203,203,0,0,202
88477000,6,40827,Vilar de Rei,72,36,36,70,35,35,33,0,21,73,73,0,0,73
88490000,6,40828,Vilarinho dos Galegos,190,91,99,190,89,101,85,0,63,173,173,0,0,172
88516000,6,41101,Algoso,281,135,146,273,131,142,115,1,89,271,271,0,2,273
88547000,6,41102,Angueira,116,56,60,109,50,59,55,0,39,119,119,0,0,119
88568000,6,41103,Argozelo,701,351,350,680,341,339,265,1,210,894,894,0,1,816
88615000,6,41104,Avelanoso,148,72,76,164,81,83,56,1,39,203,203,0,1,204
88641000,6,41105,Caçarelhos,219,115,104,214,110,104,101,0,75,182,182,0,1,182
88667000,6,41106,Campo de Víboras,155,71,84,147,68,79,78,0,54,209,209,0,0,208
88687000,6,41107,Carção,419,198,221,406,193,213,170,1,120,487,487,0,1,488
88714000,6,41108,Matela,228,110,118,232,112,120,126,0,69,254,254,0,0,248
88748000,6,41109,Pinelo,222,105,117,205,95,110,99,1,65,226,226,0,1,224
88777000,6,41110,Santulhão,423,213,210,418,212,206,198,1,135,421,421,0,1,419
88802000,6,41111,Uva,131,62,69,128,63,65,65,0,47,145,145,0,0,144
88823000,6,41112,Vale de Frades,160,80,80,158,81,77,83,0,58,241,241,0,0,241
88858000,6,41113,Vilar Seco,181,96,85,173,92,81,76,0,60,134,134,0,1,135
88870000,6,41114,Vimioso,1285,619,666,1216,586,630,475,2,381,833,833,0,6,790
88927000,6,41201,Agrochão,280,146,134,261,137,124,120,1,88,238,238,0,1,238
88955000,6,41202,Alvaredos,62,29,33,62,29,33,32,0,21,52,52,0,0,52
88961000,6,41203,Candedo,331,166,165,321,163,158,137,0,109,218,218,0,1,219
88992000,6,41204,Celas,269,144,125,289,154,135,108,0,82,260,260,0,2,261
89023000,6,41205,Curopos,212,95,117,204,90,114,94,0,67,171,171,0,0,169
89050000,6,41206,Edral,198,94,104,198,94,104,88,0,66,185,185,0,0,185
89081000,6,41207,Edrosa,151,75,76,150,75,75,63,0,49,130,130,0,0,130
89108000,6,41208,Ervedosa,376,178,198,363,171,192,159,1,118,300,300,0,1,301
89140000,6,41209,Fresulfe,83,36,47,80,36,44,37,0,27,74,74,0,2,76
89154000,6,41210,Mofreita,54,27,27,54,27,27,23,0,17,51,51,0,0,51
89168000,6,41211,Moimenta,168,90,78,159,86,73,60,1,45,141,141,0,2,141
89188000,6,41212,Montouto,110,53,57,108,51,57,51,0,29,108,108,0,4,112
89215000,6,41213,Nunes,134,64,70,133,63,70,55,0,47,100,100,0,0,100
89229000,6,41214,Ousilhão,123,56,67,120,55,65,56,0,42,83,83,0,0,83
89247000,6,41215,Paçó,191,96,95,188,95,93,83,0,56,128,128,0,0,126
89270000,6,41216,Penhas Juntas,255,128,127,252,127,125,99,0,65,218,218,0,0,217
89300000,6,41217,Pinheiro Novo,106,52,54,106,52,54,51,0,38,119,119,0,0,112
89328000,6,41218,Quirás,180,101,79,178,100,78,85,0,56,175,175,0,0,175
89376000,6,41219,Rebordelo,618,323,295,586,299,287,239,1,195,431,431,0,2,430
89418000,6,41220,Santa Cruz,57,25,32,52,23,29,29,0,17,59,59,0,0,58
89430000,6,41221,Santalha,254,129,125,246,124,122,114,0,77,245,245,0,0,245
89468000,6,41222,São Jomil,38,22,16,38,22,16,22,0,12,52,52,0,0,52
89480000,6,41223,Sobreiro de Baixo,307,155,152,302,155,147,114,0,95,171,170,1,0,171
89522000,6,41224,Soeira,87,41,46,84,39,45,43,0,28,92,92,0,0,92
89537000,6,41225,Travanca,114,57,57,105,52,53,41,0,35,58,58,0,3,61
89551000,6,41226,Tuizelo,387,193,194,376,188,188,184,0,129,303,303,0,0,303
89628000,6,41227,Vale das Fontes,347,178,169,344,177,167,151,0,117,272,272,0,0,271
89658000,6,41228,Vale de Janeiro,101,54,47,96,52,44,45,0,32,114,114,0,0,114
89676000,6,41229,Vila Boa de Ousilhão,184,98,86,179,95,84,74,1,52,130,130,0,1,131
89689000,6,41230,Vila Verde,186,91,95,180,90,90,81,0,58,151,151,0,1,151
89709000,6,41231,Vilar de Lomba,199,103,96,243,126,117,78,0,62,120,120,0,0,119
89730000,6,41232,Vilar de Ossos,269,131,138,246,124,122,108,0,82,243,243,0,0,243
89763000,6,41233,Vilar de Peregrinos,155,79,76,152,77,75,71,0,46,120,120,0,0,120
89783000,6,41234,Vilar Seco de Lomba,235,112,123,223,107,116,107,0,79,218,218,0,0,218
89826000,6,41235,Vinhais,2245,1064,1181,2148,1029,1119,867,1,691,1456,1456,0,6,1209
89922000,6,170201,Alturas do Barroso,399,190,209,395,193,202,161,0,116,327,327,0,0,327
89965000,6,170202,Ardãos,249,136,113,245,134,111,120,0,76,270,270,0,0,270
89995000,6,170203,Beça,843,415,428,826,405,421,323,0,269,713,713,0,1,713
90051000,6,170204,Bobadela,330,151,179,333,153,180,138,0,108,282,282,0,0,282
90097000,6,170205,Boticas,1280,611,669,1249,598,651,441,4,371,749,749,0,6,683
90166000,6,170206,Cerdedo,145,69,76,141,68,73,55,0,42,98,98,0,0,97
90188000,6,170207,Codessoso,132,59,73,131,58,73,56,0,42,146,146,0,1,147
90206000,6,170208,Covas do Barroso,262,119,143,253,115,138,122,0,74,233,233,0,0,233
90230000,6,170209,Curros,67,33,34,67,33,34,23,0,21,62,62,0,0,62
90250000,6,170210,Dornelas,338,155,183,376,176,200,158,0,109,341,341,0,0,329
90301000,6,170211,Fiães do Tâmega,99,44,55,91,42,49,40,0,29,110,110,0,0,109
90315000,6,170212,Granja,230,117,113,224,113,111,94,0,79,179,179,0,1,180
90341000,6,170213,Pinho,401,192,209,392,187,205,172,0,130,361,361,0,0,358
90379000,6,170214,São Salvador de Viveiro,293,151,142,280,144,136,122,0,91,206,206,0,0,206
90407000,6,170215,Sapiãos,488,238,250,481,237,244,195,0,158,412,412,0,0,412
90460000,6,170216,Vilar,194,99,95,192,98,94,80,0,61,142,142,0,1,140
90481000,6,170301,Águas Frias,746,361,385,723,351,372,298,0,235,557,557,0,0,556
90555000,6,170302,Anelhe,476,235,241,463,230,233,172,0,143,331,331,0,0,329
90579000,6,170303,Arcossó,323,156,167,314,150,164,132,0,101,268,268,0,1,268
90595000,6,170304,Bobadela,105,52,53,96,47,49,50,0,35,101,101,0,0,101
90608000,6,170305,Bustelo,519,261,258,489,242,247,204,0,159,397,396,1,0,390
90629000,6,170306,Calvão,353,159,194,348,156,192,159,1,107,429,429,0,1,427
90662000,6,170307,Cela,150,72,78,142,67,75,60,0,48,98,98,0,1,99
90674000,6,170309,Cimo de Vila da Castanheira,479,230,249,469,222,247,206,0,148,403,403,0,0,403
90714000,6,170310,Curalha,469,229,240,444,215,229,170,0,138,256,256,0,0,256
90743000,6,170311,Eiras,540,266,274,503,244,259,205,0,173,358,358,0,0,357
90780000,6,170312,Ervededo,646,328,318,628,319,309,270,1,208,662,662,0,1,662
90828000,6,170313,Faiões,873,424,449,855,418,437,326,0,263,472,472,0,0,457
90868000,6,170314,Lama de Arcos,316,146,170,313,146,167,135,0,107,298,298,0,0,298
90896000,6,170315,Loivos,553,261,292,545,258,287,219,1,176,450,450,0,1,450
90930000,6,170316,Mairos,344,154,190,338,149,189,135,1,90,235,235,0,1,235
90957000,6,170317,Moreiras,273,136,137,273,135,138,117,0,86,242,242,0,1,243
90982000,6,170318,Nogueira da Montanha,529,276,253,533,278,255,217,0,169,391,391,0,0,390
91052000,6,170319,Oucidres,194,97,97,192,95,97,81,0,68,184,184,0,0,184
91075000,6,170320,Oura,602,294,308,593,287,306,248,0,195,455,455,0,0,453
91106000,6,170321,Outeiro Seco,938,450,488,894,429,465,352,0,299,515,514,1,0,473
91144000,6,170322,Paradela,262,130,132,253,125,128,107,0,85,168,168,0,0,168
91159000,6,170323,Póvoa de Agrações,186,97,89,187,97,90,95,0,60,201,201,0,0,201
91188000,6,170324,Redondelo,527,278,249,538,284,254,197,0,168,355,355,0,3,352
91224000,6,170325,Roriz,164,73,91,162,70,92,71,0,56,162,162,0,0,162
91247000,6,170326,Samaiões,1318,634,684,1284,608,676,491,1,430,784,784,0,3,694
91304000,6,170327,Sanfins,236,105,131,242,105,137,104,0,72,286,286,0,0,285
91340000,6,170328,Sanjurge,334,166,168,328,167,161,131,0,101,263,263,0,0,261
91364000,6,170329,Santa Leocádia,324,148,176,326,149,177,142,0,112,264,262,2,1,263
91413000,6,170330,Santo António de Monforte,454,225,229,426,211,215,175,0,141,300,300,0,0,298
91435000,6,170331,Santo Estêvão,607,291,316,599,285,314,229,1,188,380,380,0,2,379
91467000,6,170332,São Julião de Montenegro,280,133,147,278,133,145,117,0,83,224,224,0,0,224
91490000,6,170333,São Pedro de Agostém,1419,684,735,1345,637,708,517,0,442,902,902,0,3,893
91601000,6,170334,São Vicente,227,115,112,242,125,117,114,0,75,313,313,0,0,313
91638000,6,170335,Seara Velha,165,81,84,165,81,84,70,0,49,144,144,0,0,144
91656000,6,170336,Selhariz,244,115,129,229,106,123,93,0,78,197,197,0,1,196
91678000,6,170337,Soutelinho da Raia,150,75,75,135,67,68,72,0,49,153,153,0,0,153
91701000,6,170338,Soutelo,350,172,178,327,156,171,138,0,112,239,239,0,0,239
91727000,6,170339,Travancas,402,179,223,377,167,210,162,1,117,317,317,0,1,318
91771000,6,170340,Tronco,218,105,113,287,140,147,104,0,72,232,232,0,0,221
91794000,6,170341,Vale de Anta,1543,772,771,1512,743,769,518,3,461,777,777,0,6,697
91854000,6,170342,Vidago,1204,570,634,1094,512,582,434,1,346,755,755,0,6,627
91901000,6,170343,Vila Verde da Raia,993,464,529,928,433,495,378,0,306,556,556,0,0,551
91946000,6,170344,Vilar de Nantes,2084,970,1114,1983,915,1068,762,2,644,1154,1154,0,5,892
92005000,6,170345,Vilarelho da Raia,558,265,293,556,261,295,252,1,180,518,518,0,1,516
92046000,6,170346,Vilarinho das Paranheiras,220,104,116,216,103,113,82,0,67,148,148,0,0,147
92063000,6,170347,Vilas Boas,195,99,96,188,96,92,84,0,57,152,152,0,1,153
92086000,6,170348,Vilela Seca,276,143,133,260,133,127,120,0,93,288,288,0,0,288
92107000,6,170349,Vilela do Tâmega,409,202,207,390,190,200,159,0,131,306,306,0,1,304
92145000,6,170350,Santa Maria Maior,11788,5470,6318,11104,5093,6011,4724,6,3605,7710,7710,0,19,3335
92376000,6,170351,Madalena,1582,760,822,1539,742,797,615,2,510,1140,1140,0,6,809
92423000,6,170352,Santa Cruz/Trindade,3096,1526,1570,2940,1433,1507,1150,0,1004,1828,1827,1,0,1489
92509000,6,170601,Cabril,553,265,288,518,251,267,212,1,158,439,439,0,1,433
92566000,6,170602,Cambeses do Rio,130,58,72,129,58,71,59,0,42,154,154,0,0,154
92589000,6,170603,Cervos,271,137,134,268,137,131,107,0,77,280,280,0,0,280
92623000,6,170604,Chã,748,366,382,752,371,381,293,0,230,742,742,0,10,751
92751000,6,170605,Contim,87,43,44,79,40,39,40,0,29,139,139,0,0,139
92775000,6,170606,Covelães,135,69,66,121,63,58,63,0,44,170,170,0,1,169
92804000,6,170607,Covelo do Gerês,194,99,95,187,95,92,73,0,56,165,165,0,0,165
92829000,6,170608,Donões,62,30,32,60,28,32,27,0,19,90,90,0,0,90
92854000,6,170609,Ferral,397,188,209,387,182,205,163,0,121,357,357,0,0,349
92911000,6,170610,Fervidelas,87,42,45,86,41,45,31,0,24,137,137,0,0,136
92931000,6,170611,Fiães do Rio,76,36,40,75,34,41,33,0,23,120,120,0,0,120
92954000,6,170612,Gralhas,208,98,110,227,109,118,112,0,73,353,353,0,0,353
92988000,6,170613,Meixedo,209,104,105,203,102,101,97,0,64,346,346,0,0,345
